time,temp,humidity,gas_raw,label
994591,25.0,51.0,539.0,0.0
995191,25.0,51.0,539.0,0.0
995791,25.0,51.0,540.0,0.0
996415,25.0,51.0,542.0,0.0
997015,25.0,51.0,539.0,0.0
997615,25.0,51.0,538.0,0.0
998215,25.0,51.0,541.0,0.0
998839,25.0,51.0,540.0,0.0
999439,25.0,51.0,541.0,0.0
1000039,25.0,51.0,538.0,0.0
1000639,25.0,51.0,540.0,0.0
1001263,25.0,51.0,540.0,0.0
1001863,25.0,51.0,540.0,0.0
1002463,25.0,51.0,542.0,0.0
1003063,25.0,51.0,538.0,0.0
1003687,25.0,51.0,538.0,0.0
1004287,25.0,51.0,541.0,0.0
1004887,25.0,51.0,541.0,0.0
1005487,25.0,51.0,538.0,0.0
1006111,25.0,51.0,540.0,0.0
1006711,25.0,51.0,540.0,0.0
1007311,25.0,51.0,538.0,0.0
1007911,25.0,51.0,541.0,0.0
1008535,25.0,51.0,541.0,0.0
1009135,25.0,51.0,540.0,0.0
1009735,25.0,51.0,542.0,0.0
1010335,25.0,51.0,537.0,0.0
1010959,25.0,51.0,537.0,0.0
1011559,25.0,51.0,539.0,0.0
1012159,25.0,51.0,540.0,0.0
1012759,25.0,51.0,538.0,0.0
1013383,25.0,51.0,536.0,0.0
1013983,25.0,51.0,540.0,0.0
1014583,25.0,51.0,540.0,0.0
1015183,25.0,51.0,540.0,0.0
1015807,25.0,51.0,540.0,0.0
1016407,25.0,51.0,541.0,0.0
1017007,25.0,51.0,540.0,0.0
1017607,25.0,51.0,536.0,0.0
1018231,25.0,51.0,536.0,0.0
1018831,25.0,51.0,537.0,0.0
1019431,25.0,51.0,539.0,0.0
1020031,25.0,51.0,536.0,0.0
1020655,25.0,51.0,537.0,0.0
1021255,25.0,51.0,539.0,0.0
1021855,25.0,51.0,536.0,0.0
1022455,25.0,51.0,540.0,0.0
1023079,24.9,51.0,541.0,0.0
1023679,24.9,51.0,538.0,0.0
1024279,24.9,51.0,540.0,0.0
1024879,24.9,51.0,538.0,0.0
1025503,24.9,51.0,540.0,0.0
1026103,24.9,51.0,538.0,0.0
1026703,24.9,51.0,539.0,0.0
1027303,24.9,51.0,535.0,0.0
1027927,24.9,51.0,536.0,0.0
1028527,24.9,51.0,539.0,0.0
1029127,24.9,51.0,532.0,0.0
1029727,24.9,51.0,540.0,0.0
1030351,24.9,51.0,538.0,0.0
1030951,24.9,51.0,540.0,0.0
1031551,24.9,51.0,536.0,0.0
1032151,24.9,51.0,541.0,0.0
1032775,24.9,51.0,538.0,0.0
1033375,24.9,51.0,540.0,0.0
1033975,24.9,51.0,537.0,0.0
1034575,24.9,51.0,539.0,0.0
1035199,24.9,51.0,540.0,0.0
1035799,24.9,51.0,537.0,0.0
1036399,24.9,51.0,541.0,0.0
549175,25.0,51.0,658.7978107485592,0.0
549775,25.0,51.0,638.9818188090403,0.0
550399,25.0,51.0,636.7374630768554,0.0
550999,25.0,51.0,649.8411181196376,0.0
551599,25.0,51.0,645.7144389226473,0.0
552199,25.0,51.0,641.5660837641251,0.0
552823,25.0,51.0,648.6392398398998,0.0
553423,25.0,51.0,646.1983657526351,0.0
554023,25.0,51.0,649.2523349018493,0.0
554623,25.0,51.0,634.5265008405349,0.0
555247,24.9,51.0,632.3847927989461,0.0
555847,24.9,51.0,638.4303925534801,0.0
556447,24.9,51.0,643.9775757967454,0.0
557047,24.9,51.0,640.4669996706117,0.0
557671,25.0,51.0,638.537781659931,0.0
558271,25.0,51.0,650.7660836291516,0.0
558871,25.0,51.0,630.3886496043478,0.0
559471,25.0,51.0,635.6717231551479,0.0
560095,24.9,51.0,632.9882727801213,0.0
560695,24.9,51.0,652.0903335474243,0.0
561295,24.9,51.0,629.421415982428,0.0
561895,24.9,51.0,631.9160371275248,0.0
562519,25.0,51.0,632.1961938881473,0.0
563119,25.0,51.0,629.9569078574809,0.0
563719,25.0,51.0,649.6505057478325,0.0
564319,25.0,51.0,641.8625017600291,0.0
564943,25.0,51.0,633.5958182613559,0.0
565543,25.0,51.0,633.4003514389547,0.0
566143,25.0,51.0,644.2386577899787,0.0
566743,25.0,51.0,645.9015652764258,0.0
567367,25.0,51.0,635.2819920403583,0.0
567967,25.0,51.0,632.2390995522859,0.0
568567,25.0,51.0,624.7676906976085,0.0
569167,25.0,51.0,632.8249453872386,0.0
569791,25.0,51.0,638.8556038573081,0.0
570391,25.0,51.0,639.4338022131425,0.0
570991,25.0,51.0,632.5607201190282,0.0
571591,25.0,51.0,635.2949262876258,0.0
572215,25.0,51.0,641.6582423848178,0.0
572815,25.0,51.0,638.8470710738471,0.0
573415,25.0,51.0,628.7882735465829,0.0
574015,25.0,51.0,635.0951782613422,0.0
574639,25.0,51.0,637.9603332184275,0.0
575239,25.0,51.0,643.0982525340147,0.0
575839,25.0,51.0,635.5440977605554,0.0
576439,25.0,51.0,628.9611221561142,0.0
577063,25.0,51.0,636.2208601478494,0.0
577663,25.0,51.0,627.1864853620032,0.0
578263,25.0,51.0,632.1029499209035,0.0
578863,25.0,51.0,639.7151381402674,0.0
579487,25.0,52.0,631.0172418988153,0.0
580087,25.0,52.0,628.3698077171629,0.0
580687,25.0,52.0,634.0478980639068,0.0
581287,25.0,52.0,627.9912014121356,0.0
581911,25.0,52.0,628.4244806737707,0.0
582511,25.0,52.0,628.8593832197063,0.0
583111,25.0,52.0,626.6158588678546,0.0
583711,25.0,52.0,628.2141901256804,0.0
584335,25.0,52.0,621.3328673367795,0.0
584935,25.0,52.0,627.6196283204926,0.0
585535,25.0,52.0,624.3589398233536,0.0
586135,25.0,52.0,622.94766427327,0.0
586759,25.0,52.0,629.5359735190036,0.0
587359,25.0,52.0,625.7915970026031,0.0
587959,25.0,52.0,623.3727361145559,0.0
588559,25.0,52.0,624.9742240042777,0.0
589183,25.0,52.0,625.648697699761,0.0
589783,25.0,52.0,627.0907504260106,0.0
590383,25.0,52.0,621.8455570211731,0.0
590983,25.0,52.0,622.5070341641423,0.0
591607,25.0,52.0,623.0337250460104,0.0
592207,25.0,52.0,621.2624028019503,0.0
592807,25.0,52.0,624.1908971862111,0.0
593407,25.0,52.0,624.2632720647454,0.0
594031,25.0,52.0,624.8357543573761,0.0
594631,25.0,52.0,622.4382259478584,0.0
595231,25.0,52.0,623.3706160078852,0.0
595831,25.0,52.0,618.5311545540108,0.0
596455,25.0,51.0,623.1774563556177,0.0
597055,25.0,51.0,620.9497717398903,0.0
597655,25.0,51.0,624.7889970589634,0.0
598255,25.0,51.0,617.865379817168,0.0
598879,25.0,51.0,617.2001903310777,0.0
599479,25.0,51.0,623.2769074487477,0.0
600079,25.0,51.0,615.0892287821321,0.0
600679,25.0,51.0,625.7230775764696,0.0
601303,25.0,51.0,617.2940843347462,0.0
601903,25.0,51.0,621.3650699544239,0.0
602503,25.0,51.0,617.766940967937,0.0
603103,25.0,51.0,616.0616960690894,0.0
603727,25.0,51.0,623.6684055089045,0.0
604327,25.0,51.0,618.5796609035408,0.0
604927,25.0,51.0,612.0324590093256,0.0
605527,25.0,51.0,620.4650369437647,0.0
606151,25.0,51.0,619.492010233317,0.0
606751,25.0,51.0,617.3972386636425,0.0
607351,25.0,51.0,614.5164529053664,0.0
607951,25.0,51.0,613.4196396078759,0.0
608575,25.0,51.0,622.8099479521098,0.0
609175,25.0,51.0,618.9719102011131,0.0
609775,25.0,51.0,618.7216127172925,0.0
610375,25.0,51.0,620.0846185412083,0.0
610999,25.0,51.0,619.3581212499203,0.0
611599,25.0,51.0,619.1178215552974,0.0
612199,25.0,51.0,612.8090928260344,0.0
612799,25.0,51.0,619.4637403267031,0.0
613423,25.0,51.0,618.3497889901793,0.0
614023,25.0,51.0,613.25759232005,0.0
614623,25.0,51.0,617.177198826556,0.0
615223,25.0,51.0,609.9433194535844,0.0
615847,25.0,51.0,610.4100107037295,0.0
616447,25.0,51.0,610.1813855352563,0.0
617047,25.0,51.0,614.2780947852963,0.0
617647,25.0,51.0,611.7658638749222,0.0
618271,25.0,51.0,615.1181516078917,0.0
618871,25.0,51.0,611.3227750157588,0.0
619471,25.0,51.0,616.3677325176595,0.0
620071,25.0,51.0,620.127686470353,0.0
620695,25.0,51.0,612.7284157590767,0.0
621295,25.0,51.0,613.7653157279466,0.0
621895,25.0,51.0,616.211536886592,0.0
622495,25.0,51.0,620.6432205893199,0.0
623119,25.0,51.0,613.8568940257534,0.0
623719,25.0,51.0,610.606568753089,0.0
624319,25.0,51.0,613.3448306159833,0.0
624919,25.0,51.0,613.3197597879831,0.0
625543,25.0,51.0,616.644728605576,0.0
626143,25.0,51.0,612.5458061847623,0.0
626743,25.0,51.0,612.3858565914892,0.0
627343,25.0,51.0,608.3656936026313,0.0
627967,25.0,51.0,609.6981045625113,0.0
628567,25.0,51.0,612.3762966059986,0.0
629167,25.0,51.0,614.2630755858289,0.0
629767,25.0,51.0,611.7965963434799,0.0
630391,25.0,51.0,614.3468597446318,0.0
630991,25.0,51.0,610.258251290999,0.0
631591,25.0,51.0,610.3478893975455,0.0
632191,25.0,51.0,603.823038966575,0.0
632815,25.0,51.0,609.2202632776705,0.0
633415,25.0,51.0,609.497462794151,0.0
634015,25.0,51.0,608.7781752559179,0.0
634615,25.0,51.0,606.7865382656282,0.0
635239,25.0,51.0,610.6232461663342,0.0
635839,25.0,51.0,606.3704248657325,0.0
636439,25.0,51.0,612.9139356637903,0.0
637039,25.0,51.0,604.5529915125508,0.0
637663,25.0,51.0,613.8194555342305,0.0
638263,25.0,51.0,602.5428831595258,0.0
638863,25.0,51.0,608.4405431931576,0.0
639463,25.0,51.0,603.2266146053253,0.0
640087,25.0,51.0,606.282521453235,0.0
640687,25.0,51.0,604.0106735437979,0.0
641287,25.0,51.0,608.3043644425352,0.0
641887,25.0,51.0,605.2104462079012,0.0
642511,25.0,51.0,605.7291765623426,0.0
643111,25.0,51.0,604.9230225675774,0.0
643711,25.0,51.0,606.2742623844414,0.0
644311,25.0,51.0,606.4793599925573,0.0
644935,25.0,51.0,604.2731412758195,0.0
645535,25.0,51.0,611.2388176604067,0.0
646135,25.0,51.0,607.1985387379511,0.0
646735,25.0,51.0,609.9532377069349,0.0
647359,25.0,51.0,604.3275498821698,0.0
647959,25.0,51.0,605.2028162644845,0.0
648559,25.0,51.0,604.5115254758647,0.0
649159,25.0,51.0,601.4248887935966,0.0
649783,25.0,51.0,607.5818766608256,0.0
650383,25.0,51.0,602.117505700967,0.0
650983,25.0,51.0,598.8923265551223,0.0
651583,25.0,51.0,603.8729534629754,0.0
652207,25.0,51.0,603.537447096935,0.0
652807,25.0,51.0,605.571631497408,0.0
653407,25.0,51.0,607.6502703931102,0.0
654007,25.0,51.0,606.3723528187342,0.0
654631,25.0,51.0,601.1051058850314,0.0
655231,25.0,51.0,605.9449490224054,0.0
655831,25.0,51.0,605.5132905066694,0.0
656431,25.0,51.0,606.3183306679862,0.0
657055,25.0,51.0,602.0915953788042,0.0
657655,25.0,51.0,603.7255605116569,0.0
658255,25.0,51.0,602.0275601651423,0.0
658855,25.0,51.0,602.6249232948525,0.0
659479,25.0,51.0,602.9738421780612,0.0
660079,25.0,51.0,605.3515878832623,0.0
660679,25.0,51.0,605.9349892587699,0.0
661279,25.0,51.0,600.4961896617673,0.0
661903,25.0,51.0,603.905314405565,0.0
662503,25.0,51.0,599.1079518113609,0.0
663103,25.0,51.0,600.4726448537043,0.0
663703,25.0,51.0,600.4469383170479,0.0
664327,25.0,51.0,598.401960711952,0.0
664927,25.0,51.0,598.6059735345722,0.0
665527,25.0,51.0,597.3915906133379,0.0
666127,25.0,51.0,599.4319534975112,0.0
666751,25.0,51.0,600.8684134507694,0.0
667351,25.0,51.0,597.453952588069,0.0
667951,25.0,51.0,598.7121866108818,0.0
668551,25.0,51.0,596.4735104119628,0.0
669175,25.0,51.0,594.6753220898291,0.0
669775,25.0,51.0,593.2897797479585,0.0
670375,25.0,51.0,598.2262732920813,0.0
670975,25.0,51.0,604.0071661772101,0.0
671599,25.0,51.0,599.195019998084,0.0
672199,25.0,51.0,597.1493239060312,0.0
672799,25.0,51.0,598.90401472511,0.0
673399,25.0,51.0,596.0457930472168,0.0
674023,25.0,51.0,595.8018261914802,0.0
674623,25.0,51.0,595.1130759927773,0.0
675223,25.0,51.0,594.8490790209248,0.0
675823,25.0,51.0,592.4790413103703,0.0
676447,25.0,51.0,597.185997219767,0.0
677047,25.0,51.0,593.0854486925281,0.0
677647,25.0,51.0,593.0981501148901,0.0
678247,25.0,51.0,592.0530007458896,0.0
678871,25.0,51.0,597.5266162404773,0.0
679471,25.0,51.0,593.3369864398627,0.0
680071,25.0,51.0,590.3490705122973,0.0
680671,25.0,51.0,599.2570283286512,0.0
681295,25.0,51.0,589.4269520458575,0.0
681895,25.0,51.0,592.8621006026248,0.0
682495,25.0,51.0,597.4203772772987,0.0
683095,25.0,51.0,586.6592984120629,0.0
683719,25.0,51.0,587.3762937032501,0.0
684319,25.0,51.0,587.9420307685391,0.0
684919,25.0,51.0,588.3284850863877,0.0
685519,25.0,51.0,590.4398065614406,0.0
686143,25.0,51.0,589.5419214356762,0.0
686743,25.0,51.0,587.4879321650099,0.0
687343,25.0,51.0,592.050677250333,0.0
687943,25.0,51.0,593.3523077135602,0.0
688567,25.0,51.0,595.0287654394542,0.0
689167,25.0,51.0,593.4829883647822,0.0
689767,25.0,51.0,591.8263878529561,0.0
690367,25.0,51.0,593.4208068273575,0.0
690991,25.0,51.0,594.7075413698308,0.0
691591,25.0,51.0,597.0653489791914,0.0
692191,25.0,51.0,591.986462567154,0.0
692791,25.0,51.0,591.1017840109763,0.0
693415,25.0,51.0,592.5307454471772,0.0
694015,25.0,51.0,594.8357889232923,0.0
694615,25.0,51.0,593.6244898581693,0.0
695215,25.0,51.0,586.5282466969167,0.0
695839,25.0,51.0,591.9342973040737,0.0
696439,25.0,51.0,594.1254649607495,0.0
697039,25.0,51.0,590.9023547652686,0.0
697639,25.0,51.0,589.111208856037,0.0
698263,25.0,51.0,594.4190471822484,0.0
698863,25.0,51.0,592.0506205420254,0.0
699463,25.0,51.0,590.0052287318855,0.0
700063,25.0,51.0,587.0824487474347,0.0
700687,25.0,51.0,589.0841039197437,0.0
701287,25.0,51.0,587.9798216369524,0.0
701887,25.0,51.0,589.7079192260213,0.0
702487,25.0,51.0,587.8808351814405,0.0
703111,25.0,51.0,589.650374726005,0.0
703711,25.0,51.0,590.6780276677035,0.0
704311,25.0,51.0,590.0954163273359,0.0
704911,25.0,51.0,586.7815352693076,0.0
705535,25.0,51.0,583.3795497567172,0.0
706135,25.0,51.0,585.0853760625578,0.0
706735,25.0,51.0,589.3168165930657,0.0
707335,25.0,51.0,579.265811567482,0.0
707959,25.0,51.0,584.3740494092723,0.0
708559,25.0,51.0,585.2710735029539,0.0
709159,25.0,51.0,588.822052640395,0.0
709759,25.0,51.0,582.3243329713893,0.0
710383,25.0,51.0,582.9649707995413,0.0
710983,25.0,51.0,585.430261691356,0.0
711583,25.0,51.0,587.1969252899152,0.0
712183,25.0,51.0,586.6719883139423,0.0
712807,25.0,51.0,590.2137090342364,0.0
713407,25.0,51.0,589.0759503387895,0.0
714007,25.0,51.0,586.9402085102105,0.0
714607,25.0,51.0,583.6606305795984,0.0
715231,25.0,51.0,587.5155592730123,0.0
715831,25.0,51.0,585.0374266943393,0.0
716431,25.0,51.0,589.3371455949706,0.0
717031,25.0,51.0,588.6950747945879,0.0
717655,25.0,51.0,585.9724083525641,0.0
718255,25.0,51.0,587.2240879597418,0.0
718855,25.0,51.0,582.8054340152489,0.0
719455,25.0,51.0,587.962558082493,0.0
720079,25.0,51.0,586.710866947252,0.0
720679,25.0,51.0,582.0221314455393,0.0
721279,25.0,51.0,579.5786626229464,0.0
721879,25.0,51.0,582.5900472341316,0.0
722503,25.0,51.0,581.7007231508636,0.0
723103,25.0,51.0,590.3373579971977,0.0
723703,25.0,51.0,583.2187716499042,0.0
724303,25.0,51.0,588.1467327653488,0.0
724927,25.0,51.0,581.4295403032222,0.0
725527,25.0,51.0,583.306573216838,0.0
726127,25.0,51.0,582.9128020487781,0.0
726727,25.0,51.0,579.9418590003146,0.0
727351,25.0,51.0,577.086567521188,0.0
727951,25.0,51.0,583.2091645508747,0.0
728551,25.0,51.0,582.7251213236806,0.0
729151,25.0,51.0,580.7244047129764,0.0
729775,25.0,51.0,580.5391888873136,0.0
730375,25.0,51.0,584.4225737141932,0.0
730975,25.0,51.0,579.197204811426,0.0
731575,25.0,51.0,578.4931283176096,0.0
732199,25.0,51.0,580.3896659541449,0.0
732799,25.0,51.0,578.7202553777765,0.0
733399,25.0,51.0,580.5905219639837,0.0
733999,25.0,51.0,578.2836427138942,0.0
734623,25.0,51.0,578.2932453947116,0.0
735223,25.0,51.0,575.3106725686072,0.0
735823,25.0,51.0,579.5360716150186,0.0
736423,25.0,51.0,579.4925775916057,0.0
737047,25.0,51.0,581.1923423669359,0.0
737647,25.0,51.0,581.5595927218844,0.0
738247,25.0,51.0,580.2104064853726,0.0
738847,25.0,51.0,578.6097082843804,0.0
739471,25.0,51.0,577.4200424731896,0.0
740071,25.0,51.0,577.0569790215163,0.0
740671,25.0,51.0,575.8427821858481,0.0
741271,25.0,51.0,578.9223079760573,0.0
741895,25.0,51.0,576.4006054315811,0.0
742495,25.0,51.0,577.1915294082332,0.0
743095,25.0,51.0,578.355538208095,0.0
743695,25.0,51.0,577.7298330462436,0.0
744319,25.0,51.0,576.4274452273987,0.0
744919,25.0,51.0,580.5135858361626,0.0
745519,25.0,51.0,576.9030423101897,0.0
746119,25.0,51.0,573.7663109127245,0.0
746743,25.0,51.0,577.068265432018,0.0
747343,25.0,51.0,578.0081777921359,0.0
747943,25.0,51.0,577.2285567988342,0.0
748543,25.0,51.0,576.3330296556435,0.0
749167,25.0,51.0,576.3307977993717,0.0
749767,25.0,51.0,574.3651644544902,0.0
750367,25.0,51.0,575.9096817790183,0.0
750967,25.0,51.0,576.3556021069904,0.0
751591,25.0,51.0,577.4731649798355,0.0
752191,25.0,51.0,575.9408783464615,0.0
752791,25.0,51.0,577.195046105764,0.0
753391,25.0,51.0,572.8683395839931,0.0
754015,25.0,51.0,576.3883848977243,0.0
754615,25.0,51.0,577.7316199750868,0.0
755215,25.0,51.0,572.9685961782096,0.0
755815,25.0,51.0,574.284486737133,0.0
756439,25.0,51.0,569.1623178233707,0.0
757039,25.0,51.0,573.1625144260762,0.0
757639,25.0,51.0,571.4088530190761,0.0
758239,25.0,51.0,570.7300775341096,0.0
758863,25.0,51.0,573.6622419676547,0.0
759463,25.0,51.0,568.5440076225723,0.0
760063,25.0,51.0,568.1877530045788,0.0
760663,25.0,51.0,570.8907454983395,0.0
761287,25.0,51.0,572.0281924499837,0.0
761887,25.0,51.0,572.4451380228408,0.0
762487,25.0,51.0,574.2906757006361,0.0
763087,25.0,51.0,572.0182718172855,0.0
763711,25.0,51.0,572.6678240207044,0.0
764311,25.0,51.0,571.3468908539809,0.0
764911,25.0,51.0,568.7585997453658,0.0
765511,25.0,51.0,568.8766402038768,0.0
766135,25.0,51.0,568.4213474879205,0.0
766735,25.0,51.0,571.0711568603714,0.0
767335,25.0,51.0,569.6999010504278,0.0
767935,25.0,51.0,574.0685371081811,0.0
768559,25.0,51.0,573.7390716325524,0.0
769159,25.0,51.0,567.8677772951409,0.0
769759,25.0,51.0,568.4559088290526,0.0
770359,25.0,51.0,571.2579754617632,0.0
770983,25.0,51.0,571.4703616066794,0.0
771583,25.0,51.0,569.6130406156572,0.0
772183,25.0,51.0,570.1103528653274,0.0
772783,25.0,51.0,566.8998872908234,0.0
773407,25.0,51.0,567.8916366308802,0.0
774007,25.0,51.0,572.1782720447663,0.0
774607,25.0,51.0,571.4538115131174,0.0
775207,25.0,51.0,566.5819336674874,0.0
775831,25.0,51.0,569.8024335193376,0.0
776431,25.0,51.0,565.6990800309223,0.0
777031,25.0,51.0,566.6918992706053,0.0
777631,25.0,51.0,565.6959076075211,0.0
778255,25.0,51.0,569.9766306306566,0.0
778855,25.0,51.0,566.1419970094308,0.0
779455,25.0,51.0,565.1178517844949,0.0
780055,25.0,51.0,564.3567455558909,0.0
780679,25.0,51.0,561.476047796829,0.0
781279,25.0,51.0,561.0949505228739,0.0
781879,25.0,51.0,562.8830513262014,0.0
782479,25.0,51.0,565.3403992196063,0.0
783103,25.0,51.0,560.4641280932228,0.0
783703,25.0,51.0,564.0280035401394,0.0
784303,25.0,51.0,563.2150191612758,0.0
784903,25.0,51.0,563.0579586811604,0.0
785527,25.0,51.0,562.9501155902389,0.0
786127,25.0,51.0,561.6567429381633,0.0
786727,25.0,51.0,561.7380070347317,0.0
787327,25.0,51.0,561.4634447182742,0.0
787951,25.0,51.0,562.9504272778659,0.0
788551,25.0,51.0,564.9729091839037,0.0
789151,25.0,51.0,562.7993965988184,0.0
789751,25.0,51.0,563.6653535263076,0.0
790375,25.0,51.0,564.7729864995654,0.0
790975,25.0,51.0,560.549009627379,0.0
791575,25.0,51.0,562.6748471412723,0.0
792175,25.0,51.0,561.5313434676316,0.0
792799,25.0,51.0,562.4062067016667,0.0
793399,25.0,51.0,560.724371183235,0.0
793999,25.0,51.0,561.7326865917246,0.0
794599,25.0,51.0,559.3389917092843,0.0
795223,25.0,51.0,561.5037679615162,0.0
795823,25.0,51.0,558.8410231496129,0.0
796423,25.0,51.0,558.5111514600035,0.0
797023,25.0,51.0,559.8371408835379,0.0
797647,25.0,51.0,559.9806987663686,0.0
798247,25.0,51.0,560.9004842941486,0.0
798847,25.0,51.0,561.6149349721505,0.0
799447,25.0,51.0,556.7748569111621,0.0
800071,25.0,51.0,559.0047308627811,0.0
800671,25.0,51.0,560.2562773865648,0.0
801271,25.0,51.0,559.1096735050222,0.0
801871,25.0,51.0,557.6062182282051,0.0
802495,25.0,51.0,557.4775095626477,0.0
803095,25.0,51.0,557.7461045126134,0.0
803695,25.0,51.0,554.8265365307168,0.0
804295,25.0,51.0,557.9234755395734,0.0
804919,25.0,51.0,556.767322508381,0.0
805519,25.0,51.0,557.5769997391906,0.0
806119,25.0,51.0,559.5010830564773,0.0
806719,25.0,51.0,554.9263284779475,0.0
807343,25.0,51.0,560.1837051867013,0.0
807943,25.0,51.0,559.069345836385,0.0
808543,25.0,51.0,557.3679258038261,0.0
809143,25.0,51.0,557.780221730742,0.0
809767,25.0,51.0,559.209891390012,0.0
810367,25.0,51.0,560.9211753542382,0.0
810967,25.0,51.0,560.3342205802121,0.0
811567,25.0,51.0,555.9853828226674,0.0
812191,25.0,51.0,555.663978637477,0.0
812791,25.0,51.0,556.0319079720177,0.0
813391,25.0,51.0,553.7918852817161,0.0
813991,25.0,51.0,558.3220455703519,0.0
814615,25.0,51.0,557.3315691696661,0.0
815215,25.0,51.0,555.596422205982,0.0
815815,25.0,51.0,557.4976295012798,0.0
816415,25.0,51.0,558.8177921156213,0.0
817039,25.0,51.0,556.2456014406467,0.0
817639,25.0,51.0,555.1523315684025,0.0
818239,25.0,51.0,560.0578006021876,0.0
818839,25.0,51.0,561.1604150215105,0.0
819463,25.0,51.0,560.7781675406067,0.0
820063,25.0,51.0,561.8439062216919,0.0
820663,25.0,51.0,557.3178647860965,0.0
821263,25.0,51.0,559.4359098530695,0.0
821887,25.0,51.0,558.6679849080342,0.0
822487,25.0,51.0,558.8364792678183,0.0
823087,25.0,51.0,563.0515575654327,0.0
823687,25.0,51.0,561.1381705718162,0.0
824311,25.0,51.0,561.5496853643214,0.0
824911,25.0,51.0,558.4220472630452,0.0
825511,25.0,51.0,561.874442035998,0.0
826111,25.0,51.0,559.6409216331718,0.0
826735,25.0,51.0,558.7496904593452,0.0
827335,25.0,51.0,558.4308057064874,0.0
827935,25.0,51.0,563.3780904938936,0.0
828535,25.0,51.0,558.4895496154745,0.0
829159,25.0,51.0,559.3533832150302,0.0
829759,25.0,51.0,557.5334898901369,0.0
830359,25.0,51.0,559.8289317379232,0.0
830959,25.0,51.0,560.3060051139931,0.0
831583,25.0,51.0,561.2216716484181,0.0
832183,25.0,51.0,560.2883513206091,0.0
832783,25.0,51.0,557.6124516015831,0.0
833383,25.0,51.0,562.7219891055531,0.0
834007,25.0,51.0,561.7670746002809,0.0
834607,25.0,51.0,562.6259220047931,0.0
835207,25.0,51.0,558.9424332089629,0.0
835807,25.0,51.0,561.6202509726475,0.0
836431,25.0,51.0,557.9668192401707,0.0
837031,25.0,51.0,559.5341642703023,0.0
837631,25.0,51.0,560.544305826426,0.0
838231,25.0,51.0,559.2829779859059,0.0
838855,25.0,51.0,563.6397889290557,0.0
839455,25.0,51.0,560.3716621397434,0.0
840055,25.0,51.0,560.2135090413144,0.0
840655,25.0,51.0,562.740733961913,0.0
841279,25.0,51.0,562.6114937038907,0.0
841879,25.0,51.0,561.1569018184447,0.0
842479,25.0,51.0,562.139374061079,0.0
843079,25.0,51.0,560.9038019620815,0.0
843703,25.0,51.0,561.4951083186246,0.0
844303,25.0,51.0,561.7506536080467,0.0
844903,25.0,51.0,558.7964669520602,0.0
845503,25.0,51.0,560.3829130536808,0.0
846127,25.0,51.0,559.8496312660117,0.0
846727,25.0,51.0,557.3260639623563,0.0
847327,25.0,51.0,559.4905025613607,0.0
847927,25.0,51.0,559.723262253065,0.0
848551,25.0,51.0,559.0327397228608,0.0
849151,25.0,51.0,561.7913205531328,0.0
849751,25.0,51.0,561.1240355150084,0.0
850351,25.0,51.0,562.0861800826608,0.0
850975,25.0,51.0,560.9123767960007,0.0
851575,25.0,51.0,560.3718112828232,0.0
852175,25.0,51.0,563.5575291636103,0.0
852775,25.0,51.0,558.5692942678686,0.0
853399,25.0,51.0,558.2067985264241,0.0
853999,25.0,51.0,560.6425822938704,0.0
854599,25.0,51.0,560.1541021287579,0.0
855199,25.0,51.0,561.7815539101049,0.0
855823,25.0,51.0,555.5352256181814,0.0
856423,25.0,51.0,557.9419909197949,0.0
857023,25.0,51.0,555.1691076592534,0.0
857623,25.0,51.0,555.8551598985774,0.0
858247,25.0,51.0,558.2202410013539,0.0
858847,25.0,51.0,552.1813272428944,0.0
859447,25.0,51.0,556.6234093182671,0.0
860047,25.0,51.0,555.703170278467,0.0
860671,25.0,51.0,558.5781548042085,0.0
861271,25.0,51.0,559.0632942919336,0.0
861871,25.0,51.0,555.8216039482758,0.0
862471,25.0,51.0,558.4389637953769,0.0
863095,25.0,51.0,560.587144858754,0.0
863695,25.0,51.0,564.1718097895588,0.0
864295,25.0,51.0,561.8937808756152,0.0
864895,25.0,51.0,558.0968581596528,0.0
865519,25.0,51.0,560.013224916928,0.0
866119,25.0,51.0,560.8584890702326,0.0
866719,25.0,51.0,563.0735257273212,0.0
867319,25.0,51.0,559.6580362287779,0.0
867943,25.0,51.0,557.9697370044664,0.0
868543,25.0,51.0,562.4260501223772,0.0
869143,25.0,51.0,563.1680672192425,0.0
869743,25.0,51.0,561.8481063909676,0.0
870367,25.0,51.0,563.987447511902,0.0
870967,25.0,51.0,560.290504531695,0.0
871567,25.0,51.0,559.0876071853903,0.0
872167,25.0,51.0,562.9703565995833,0.0
872791,25.0,51.0,561.8490118892468,0.0
873391,25.0,51.0,557.1701030559608,0.0
873991,25.0,51.0,558.6316433982095,0.0
874591,25.0,51.0,560.5021820100407,0.0
875215,25.0,51.0,558.7764069083519,0.0
875815,25.0,51.0,555.1423034373995,0.0
876415,25.0,51.0,558.2634737451986,0.0
877015,25.0,51.0,559.4483324447026,0.0
877639,25.0,51.0,554.8256715308482,0.0
878239,25.0,51.0,557.5733536148324,0.0
878839,25.0,51.0,552.3485364111766,0.0
879439,25.0,51.0,550.7369504673236,0.0
880063,25.0,51.0,553.4149251241943,0.0
880663,25.0,51.0,552.0794187052835,0.0
881263,25.0,51.0,551.4510398728464,0.0
881863,25.0,51.0,554.8379501633001,0.0
